smiles,RF_pred_proba,GCN_pred_proba,combo_mean,mw,clogP,tpsa,hbd,hba,rotb,pains,scaffold,novel_scaffold,nn_tanimoto_to_train,keep
CCC(=CC1=CCN1C1=CC=C(N)N=CNN=C[S-]1)CCNCC=O,0.9294319768424024,0.6239463090896606,0.7766891429660314,360.4870000000002,0.9998000000000001,95.10999999999999,3,8,8,False,C1=CN=CNN=C[S-]C(N2C=CC2)=C1,True,0.14130434782608695,True
C=CC=PC=NNC1=NC(N)=CC=C=C(CNC(=O)CCCCCI)[N+]C[N-]1,0.9008680214339624,0.6520637273788452,0.7764658744064037,513.3240000000003,2.709600000000001,120.07,3,5,10,False,C1=CC=CN=C[N-]C[N+]C=1,True,0.14705882352941177,True
C=CC[B+]CC(=O)NBCCCC=CC1C=CC=PN[B+]NCC(N)=C1F,0.9209238754681636,0.6287375092506409,0.7748306923594022,385.8380000000001,1.6381999999999992,79.18,4,4,10,False,[B+]1NCC=CCC=CC=PN1,True,0.11926605504587157,True
[B+]=C=CC[P-]C(=O)NC#CCCNCCC=C1B=CNN=C1N,0.9298193783619412,0.6196098327636719,0.7747146055628065,324.93,-0.6780999999999984,91.54,4,5,8,False,C=C1B=CNN=C1,True,0.15217391304347827,True
C=CCCCC(=O)NC1[N-]CC2C=C(N)N=CN1C(N)C=CC2,0.9447216292810764,0.6039777398109436,0.7743496845460099,317.41700000000003,1.1211000000000002,110.83999999999999,3,5,5,False,C1=CCN2C=NC=CC(C1)C[N-]C2,True,0.1566265060240964,True
B=CC(=C=C1C=C=CC(CN[N-]C)C(C)N=C(N)N=C1)C=O.Cl,0.9261100036786336,0.6207696199417114,0.7734398118101724,332.62399999999997,0.38499999999999995,93.94,2,5,5,False,C=C1C=C=CCCN=CN=C1,True,0.15584415584415584,True
CC=CNC=C1CCS[O+]=C=[P+]C=C=[N+]C(=O)NCCC(N)=NNC1,0.9102381756121684,0.6346607208251953,0.7724494482186819,381.42200000000014,1.0752000000000002,116.94,4,6,2,False,C=C1CCS[O+]=C=[P+]C=C=[N+]C(=O)NCCC=NNC1,True,0.09302325581395349,True
C#CC=CC=CC(=O)NCC(=C=CCN)C#[P-]=CCB1C[S-]=C(N)N(N)N1,0.9055295953283587,0.6387088298797607,0.7721192126040598,401.2650000000001,-1.0506999999999964,122.42999999999999,5,7,7,False,B1C[S-]=CNN1,True,0.11214953271028037,True
C=CP1CC=CC(N)=NN[P-]2C(=CCOCC2CNC(=O)C2=CC=C=[O+]2)CN1,0.9270110143915044,0.616692841053009,0.7718519277222566,420.3700000000001,1.1648,112.07000000000001,4,6,4,False,O=C(NCC1COCC=C2CNPCC=CC=NN[P-]21)C1=CC=C=[O+]1,True,0.12173913043478261,True
Nc1cc2nc(n1)NP(NCc1ccc(CCNC(=O)c3ccco3)cc1)C=C2,0.931534146139962,0.6113410592079163,0.7714376026739391,408.4020000000001,3.122200000000001,118.10000000000001,4,7,7,False,O=C(NCCc1ccc(CNP2C=Cc3ccnc(n3)N2)cc1)c1ccco1,True,0.4794520547945205,True
NC1=N[P-]C=BC1=CCCNCC=CC#CCNC=[S+](=O)CC=CF,0.9011837516822002,0.6386629939079285,0.7699233727950643,378.222,0.9017999999999999,79.50999999999999,3,4,9,False,C=C1B=C[P-]N=C1,True,0.12871287128712872,True
C=CPCC1=CC=CC(CCNC(=O)C=CC=CC)[P-]1[N+]Nc1nbcc(N)n1,0.9158739998418284,0.623764157295227,0.7698190785685277,427.2180000000001,3.008,107.03,3,5,11,False,b1ccnc(N[N+][P-]2C=CC=CC2)n1,True,0.14893617021276595,True
B#CCC=CCNC=C1C=[P-]N=BCNN=C(N)C1CCNC(=O)CC1BCCCC1,0.9129768043984255,0.6255661249160767,0.7692714646572512,435.92700000000036,1.2578,103.9,4,6,9,False,C=C1C=[P-]N=BCNN=CC1CCNC(=O)CC1BCCCC1,True,0.20192307692307693,True
B=CC(C=CC(N)=[SH]C=CC=C[B+]c1c(C)nc(N)nc1NCC(=O)O)=NCCl,0.906930297146619,0.6311625242233276,0.7690464106849733,431.54700000000025,-0.32877999999999963,139.51,5,6,11,False,c1cncnc1,True,0.16483516483516483,True
NC1=CC2=CC=PC=NN(C=N1)C(CCNC(=O)C1CCCCC1)=CC=CC2,0.9307482979534096,0.607067883014679,0.7689080904840442,397.46300000000025,3.678900000000003,83.07999999999998,2,5,4,False,O=C(NCCC1=CC=CCC2=CC=PC=NN1C=NC=C2)C1CCCCC1,True,0.2988505747126437,True
Nc1nc2ncc1NC=C=C(CNPO)CN2,0.904251816167679,0.6333122253417969,0.768782020754738,252.218,0.02559999999999968,108.12,5,7,3,False,C1=CCNc2ncc(cn2)NC=1,True,0.1744186046511628,True
NC1=CC2CC=CC=C(CCNC(=O)C[B+]CCC=O)N(C=N1)N=C=C[N+][P+]2,0.9510638922830223,0.5863795876502991,0.7687217399666607,397.208,1.5428999999999997,114.25,2,6,8,False,C1=C[N+][P+]C2C=CN=CN(C=CC=CC2)N=1,True,0.17346938775510204,True
BC(=C=C1C=CCNC=C2C=[P-]N=[C+]C1N=C(N)NC2)CCNC(=O)CCB=NC,0.8975427194229747,0.6398669481277466,0.7687048337753606,422.07100000000025,-0.19799999999999884,116.26,4,7,6,False,C=C1C=CCNC=C2C=[P-]N=[C+]C1N=CNC2,True,0.16346153846153846,True
CCC=CNC=BC=C[C+]1N=S=CNN=C(N)OC[N+]1CCC(=O)C=CC=C=S,0.9218014105587036,0.614141583442688,0.7679714970006959,431.37600000000026,0.6099900000000009,107.0,3,9,10,False,C1=NNC=S=N[CH+][NH+]CO1,True,0.13761467889908258,True
C=CCCCCC(=O)NC1CCC2C=C(N)N=CN1NP=C=CC2,0.9292783447319662,0.606553316116333,0.7679158304241496,347.403,2.4423000000000004,82.75,3,5,6,False,C1=CCC2C=CN=CN(CCC2)NP=1,True,0.15294117647058825,True
C=CCCCC(=O)NC1CCC2C=C(N)N=CN1C(N)C=CC2,0.932790016148832,0.60233473777771,0.7675623769632709,317.43700000000007,1.5701,96.74,3,5,5,False,C1=CCN2C=NC=CC(C1)CCC2,True,0.16279069767441862,True
CCC(=CC[N+]NC=CC=C1C[S-]=[P+]C(N)=NNC=S=N1)CCNC(=O)CC=C=S,0.92218285504728,0.6125884056091309,0.7673856303282054,483.6290000000002,1.6831999999999994,118.0,4,8,11,False,C=C1C[S-]=[P+]C=NNC=S=N1,True,0.1388888888888889,True
CCCC=CNC=BC=C1N=S=CNN=C(N)OC[N+]1CCC(=O)C=CC=C=S,0.9121197334721518,0.6205655336380005,0.7663426335550761,432.38400000000024,0.7958000000000007,107.0,3,9,10,False,C=C1N=S=CNN=COC[NH+]1,True,0.12844036697247707,True
C=CC[B+]CC(=O)NB=[C+]CC=CC1C=CC=PC=NNCC(N)=C1F,0.9356855741238956,0.596664547920227,0.7661750610220613,369.9860000000001,1.6812,79.51,3,4,8,False,C1=CCC=CCNN=CP=C1,True,0.13592233009708737,True
CC=[N+]C=CNC#[P-]1C[S-]=C(N)N(N)N1CNC(=O)Cc1ccccc1,0.9057775264423082,0.6234748363494873,0.7646261813958978,392.4490000000002,-0.40379999999999616,113.75,4,8,6,False,O=C(Cc1ccccc1)NCN1NC=[S-]C[P-]1,True,0.2441860465116279,True
C=CC=PCC(=O)NC1[N-]CC2C=C(N)N=CN1C(N)C=CC2,0.9541444837944172,0.574174702167511,0.7641595929809641,333.3560000000001,0.6992000000000009,110.83999999999999,3,5,4,False,C1=CCN2C=NC=CC(C1)C[N-]C2,True,0.13541666666666666,True
B#CC(BC[P-](=O)CBr)C[C-]C=C=BCNC1=C=[P-]N=[C+]CNN=C(N)C1C,0.8973818918541917,0.6304217576980591,0.7639018247761253,473.66600000000017,0.76189,91.86999999999999,3,6,10,False,C1=CCC=NNC[C+]=N[P-]=1,True,0.11304347826086956,True
B#CC1=CC=C(CN)C(CCN[P-]C(=O)C#[P+]CCCCC)C(N)=NNC[C+]=N[P-]=CC=C1,0.904901711126692,0.6227846145629883,0.7638431628448401,499.2650000000003,3.0477000000000007,117.89,4,7,9,False,[C+]1=N[P-]=CC=CC=CC=CCC=NNC1,True,0.15789473684210525,True
C=CPCC1=CC=C[C+](CCNC(=O)C=CC=CC)[P-]1[N+]Nc1nbcc(N)n1,0.9068745076121422,0.6207352876663208,0.7638048976392315,426.2100000000001,3.1713900000000006,107.03,3,5,11,False,b1ccnc(N[N+][P-]2C=CC=C[CH+]2)n1,True,0.13541666666666666,True
NC1=NNC=B[N+]=C=CC2=CCC2N1CCNC(=O)Cc1ccccc1[S-],0.9356905586887366,0.5918983817100525,0.7637944701993946,379.2780000000001,-0.9746999999999966,96.85,3,7,5,False,O=C(Cc1ccccc1)NCCN1C=NNC=B[N+]=C=CC2=CCC21,True,0.22826086956521738,True
CC=CC=CC(=O)NCCC1C=CC=C(CPC)[P-]1Nc1nbcc(N)n1,0.9167425873377236,0.6095317602157593,0.7631371737767414,401.2000000000001,2.9749,92.93,3,5,9,False,b1ccnc(N[P-]2C=CC=CC2)n1,True,0.1724137931034483,True
NC1=CC=C(CNP(O)#C[PH]2=CC=CC=C2)CNc2nc(N)cc1n2,0.9490636670086992,0.5740852355957031,0.7615744513022011,374.32500000000016,1.6207,122.11,5,7,2,False,C(#[PH]NCC1=CC=Cc2ccnc(n2)NC1)[PH]1=CC=CC=C1,True,0.15217391304347827,True
NCC=C=C(C=C[P+]BC1NON(N)C(N)=[S-]1)CCNC(=O)CCC=CC#[P+],0.9283307337626826,0.5935975313186646,0.7609641325406735,438.2430000000002,0.08820000000000094,131.66,5,8,11,False,C1=[S-]CNON1,True,0.14,True
C=CPC1C=CC=CC(CCNC(=O)CC=CC)[P-]1[N+]Nc1nbcc(N)n1,0.9143204085652556,0.6067993640899658,0.7605598863276107,415.20700000000005,2.840299999999999,107.03,3,5,10,False,b1ccnc(N[N+][P-]2CC=CC=CC2)n1,True,0.17525773195876287,True
[N+]=CCCCCC(=O)NCCC1C=C=CC2=C(N)N=CN1N=CP=CC=C2,0.9183384773265716,0.600926399230957,0.7596324382787643,383.416,1.7796000000000005,105.38,2,5,8,False,C1=CCN2C=NC=C(C=1)C=CC=PC=N2,True,0.16326530612244897,True
Nc1cc2nc(n1)NCC(CNP(O)#C[PH]1=CC=CC=C1)=CCN2,0.944438173776221,0.574038028717041,0.7592381012466309,362.3140000000001,1.7329999999999997,108.12,5,7,2,False,C(#[PH]NCC1=CCNc2ccnc(n2)NC1)[PH]1=CC=CC=C1,True,0.15217391304347827,True
C=C=CC([P-])NN1C=NC(N)=CCCCC1NC(=O)CCCC=C,0.9017967503409235,0.6162065863609314,0.7590016683509275,347.4030000000002,2.6816000000000004,82.75,3,5,8,False,C1=CN=CNCCCC1,True,0.15463917525773196,True
[C-]C=C1C=C(N2CCC2=C(C)CNC(=O)C=CC2=CCOCO2)[S-]CCC=NNC=[P-]1,0.918524026834018,0.5985651612281799,0.7585445940310989,457.5160000000002,2.6076900000000007,75.19000000000001,2,7,5,False,C=C1C=C(N2CCC2=CCNC(=O)C=CC2=CCOCO2)[S-]CCC=NNC=[P-]1,True,0.12173913043478261,True
C=CP(NCC=C1C=CC(CCNC(=O)C2=CC=C=[O+]2)=C[P-]1)N1CC=CC(N)=N1,0.9511992337243248,0.5655357241630554,0.75836747894369,427.3850000000001,2.7865,94.05,3,5,9,False,O=C(NCCC1=C[P-]C(=CCNPN2CC=CC=N2)C=C1)C1=CC=C=[O+]1,True,0.15454545454545454,True
C=CCCCC(=O)NC1CC=C=PNNC=NC(N)=CC1,0.9295781614493608,0.5866861343383789,0.7581321478938698,307.3380000000001,1.3624,91.54,4,5,5,False,C1=CCCCC=CN=CNNP=1,True,0.1518987341772152,True
NC1=CC=C(CNP(O)#Cc2ccccc2)CNc2nc(N)cc1n2,0.9396746193470976,0.5750218629837036,0.7573482411654006,354.3540000000001,1.6116,122.11,5,7,2,False,C(#[PH]NCC1=CC=Cc2ccnc(n2)NC1)c1ccccc1,True,0.2235294117647059,True
CCC(=CC[N+]NC=CC1=CN=S=CNN=C(N)[P+]C1C)CNC(=O)CC=C=S,0.9226699457447954,0.5912988185882568,0.7569843821665261,451.56200000000024,1.6839999999999993,118.0,4,7,10,False,C1=CN=S=CNN=C[P+]C1,True,0.13513513513513514,True
CN1C=NC=CN1CNC1=CC=C(N)C1CNC(=O)C1=CCC=CC1,0.9427198039498876,0.5694790482521057,0.7560994261009966,340.43100000000015,0.9443,85.99000000000001,3,6,6,False,O=C(NCC1C=CC=C1NCN1C=CN=CN1)C1=CCC=CC1,True,0.15625,True
B#CCC=CCC=CC1N=[P-]N=BCNN=C(N)C1=[C+]CCNC(=O)CCB[O-],0.904902020011519,0.6060886383056641,0.7554953291585915,407.8290000000003,-0.10310999999999837,127.28999999999999,3,7,10,False,[C+]=C1C=NNCB=N[P-]=NC1,True,0.1553398058252427,True
C=CC=[PH]=[B-]=NNC1=NC(N)=CC=C=C(CNC(=O)CCCCCI)[N+]C[N-]1,0.9008680214339624,0.6084722876548767,0.7546701545444194,512.1250000000002,2.2163999999999993,120.07,3,5,9,False,C1=CC=CN=C[N-]C[N+]C=1,True,0.14705882352941177,True
C=CC1=CC(CCNC(=O)CC=[C+]C=CC)=C=CN1C=CNc1ccnc(N)n1,0.9141772209459488,0.5939275622367859,0.7540523915913674,389.48300000000006,3.19829,96.17,3,6,10,False,C1=CC=CN(C=CNc2ccncn2)C=1,True,0.23157894736842105,True
C[N-]C=CCC=C=[S+]CNN=C=C=C=CC=CC(=O)[S-]1CCC(C)=[O+]CCN1,0.8999884419685609,0.6058467626571655,0.7529176023128632,418.5880000000003,1.6659,78.89,2,5,8,False,C1=[O+]CCN[SH-]CC1,True,0.1368421052631579,True
C=CPC1C=CC(N)=NNS[P-]C=C(CCNC(=O)C2=CC=C=[O+]2)COC[P-]C=CCN1,0.9461207378712438,0.5595082640647888,0.7528145009680163,510.4570000000003,3.3103000000000016,112.07,4,7,6,False,O=C(NCCC1=C[P-]SNN=CC=CCNCC=C[P-]COC1)C1=CC=C=[O+]1,True,0.17391304347826086,True
CC1=NCC=CC1=CCC(=O)NCC1=C=[C-]C[C-]CC1C#[P-]B1C=NNC[B+]C(N)=C1,0.9033050395093354,0.6020717620849609,0.7526884007971482,428.07400000000007,1.8518799999999997,91.86999999999999,3,5,4,False,O=C(CC=C1C=CCN=C1)NCC1=C=[C-]C[C-]CC1C#[P-]B1C=C[B+]CNN=C1,True,0.1568627450980392,True
B=CC(=CC=CC(S)C=CC=C[B+]C=[S+]1[S-]=C([N+])N=C(N)N1C)CC(=O)O.Cl,0.9143242504254,0.5871309041976929,0.7507275773115465,454.6480000000002,-0.1522000000000001,101.22,3,6,9,False,C=[S+]1NC=NC=[S-]1,True,0.13636363636363635,True
B=CC(C=O)=CC=CC1=NC(N)=NC(C)C(CN[N-]C)C=C=CS1.Cl,0.9350681904937456,0.5627566576004028,0.7489124240470741,378.718,1.4343000000000001,93.94,2,6,7,False,C1=CCCN=CN=CSC=1,True,0.1794871794871795,True
[B-]=C=CC=CC(=O)N[P+]#CC1C=CC=C(CNPC[P-])[P-]1N1CC=CC(N)=N1,0.9501408624437944,0.5458510518074036,0.747995957125599,445.08900000000017,2.5192999999999994,82.75,3,5,7,False,C1=CCN([P-]2C=CC=CC2)N=C1,True,0.11926605504587157,True
NC1=CCCC=CC=C(CCNC(=O)CNCCC=O)NC=N1,0.9491162389804126,0.5463226437568665,0.7477194413686395,319.40899999999993,0.3232000000000013,108.61,4,6,8,False,C1=CCCC=CN=CNC=C1,True,0.18823529411764706,True
Nc1cc2nc(n1)NCC(SNP(O)#C[PH]1=CC[P-]C=C1)=CCN2,0.9273365191950746,0.5667763948440552,0.7470564570195649,399.3170000000001,2.6862000000000004,108.12,5,8,2,False,C(#[PH]NSC1=CCNc2ccnc(n2)NC1)[PH]1=CC[P-]C=C1,True,0.13541666666666666,True
CNCC=C[S+]C=C=BSC=C=[N+]N1C=CB=C(N)N=S1NCNC(=O)c1ccccc1,0.9133972794028148,0.579306960105896,0.7463521197543554,483.2660000000002,-0.3503999999999967,108.88,4,9,11,False,O=C(NCNS1=NC=BC=CN1)c1ccccc1,True,0.19090909090909092,True
NC1=CC=CCCNC[B+]CCNC(=O)C=C[S-]=C=NC=N1,0.9266030113159952,0.5653363466262817,0.7459696789711385,317.22700000000003,0.06210000000000143,91.87,3,6,0,False,O=C1C=C[S-]=C=NC=NC=CC=CCCNC[B+]CCN1,True,0.10975609756097561,True
CC1C(CCNC(=O)C=CC=C2CCOCO2)C=CCN1C1=CC=C(N)N=CNN=CC1,0.9062611022524012,0.5843650102615356,0.7453130562569683,440.5480000000001,1.895100000000001,113.57000000000001,3,8,6,False,O=C(C=CC=C1CCOCO1)NCCC1C=CCN(C2=CC=CN=CNN=CC2)C1,True,0.14655172413793102,True
CNC(B=CPCCNC(=O)CC=N)C1CBC=C(N)N(N)C1I,0.9019123334556332,0.5886009931564331,0.7452566633060331,461.89400000000006,-0.9908299999999985,120.25999999999998,5,6,9,False,B1C=CNCCC1,True,0.13861386138613863,True
C=CCCCCC(=O)NCC1C=C2C=PC=NN1C=NC(N)=CC2,0.9174435251327046,0.5729286670684814,0.7451860961005929,345.3870000000001,2.383400000000001,83.08,2,5,7,False,C1=CN=CN2CC=C(C=PC=N2)C1,True,0.16279069767441862,True
NC1=CC=CC2=CC=NN(C=N1)C=P(CCNC(=O)C1CCCCC1)=CC=CC=[P+]2,0.938719320617302,0.5501036643981934,0.7444114925077477,441.45600000000024,3.6148000000000025,83.07999999999998,2,5,4,False,O=C(NCCP1=CC=CC=[P+]C2=CC=NN(C=NC=CC=C2)C=1)C1CCCCC1,True,0.2608695652173913,True
NC1=CCCC=CC=C2CC(NC(=O)C[B+]CCC=O)[P+][N+]C=C=NN2C=N1,0.9474391355550532,0.5407782196998596,0.7441086776274564,397.208,1.8904999999999998,114.24999999999999,2,6,6,False,C1=C[N+][P+]CCC2=CC=CCCC=CN=CN2N=1,True,0.125,True
[C-][B-]C1=CC=CCC1C(=O)NCCC=C=CC(C)=C1[B+]NC(N)=NCB1NC,0.922490414836466,0.5636794567108154,0.7430849357736407,371.8790000000001,0.014190000000002423,91.54,4,5,7,False,O=C(NCCC=C=CC=C1[B+]NC=NCB1)C1C=CC=CC1,True,0.1559633027522936,True
B#CC(=CCCN[C-]C1=C=[P-]N=[C+]CNN=C(N)C1C)CC(=O)C#[P+]CCCCC,0.9018085272727956,0.5831112861633301,0.7424599067180628,439.2490000000003,2.7617900000000013,91.87,3,6,10,False,C1=CCC=NNC[C+]=N[P-]=1,True,0.1415929203539823,True
B#CCC=CCNC=CC1N=[P-]N=BCNN=C(N)C1=[C+]CCNC(=O)CCB[O-],0.9069581019914936,0.5735741853713989,0.7402661436814462,422.84400000000034,-0.9461099999999978,139.32,4,8,11,False,[C+]=C1C=NNCB=N[P-]=NC1,True,0.1509433962264151,True
B#CC[O+]=C(C)CC[S-]C(=O)C=CC=C=C=C=NNC[S+]=C=CCC[N-]C,0.9006872061000624,0.5795747637748718,0.7401309849374671,400.3580000000002,1.226,66.86000000000001,1,4,12,False,,True,0.09574468085106383,True
C=C=CN(CNc1ccnc(N)n1)CC(=O)C1=C=CC#C1,0.9304774725039056,0.5495679974555969,0.7400227349797512,279.303,0.6963999999999999,84.13999999999999,2,6,7,False,O=C(CNCNc1ccncn1)C1=C=CC#C1,True,0.1724137931034483,True
CC1=NCC=CC1=CCC(=O)NCC1=C=CC[C-]CC1C=C1BC=C(N)CNN=C1,0.9333843743112876,0.5465115904808044,0.739947982396046,401.32300000000004,1.7320899999999997,91.87,3,5,5,False,O=C(CC=C1C=CCN=C1)NCC1=C=CC[C-]CC1C=C1BC=CCNN=C1,True,0.14035087719298245,True
C=CC[B+]CC(=O)NCC[N-]C1C=CC[N-]C=NNCC(N)=C1,0.910893664986427,0.5688308477401733,0.7398622563633002,315.2100000000001,0.8907000000000007,107.71,3,4,8,False,C1=CC[N-]C=NNCC=CC1,True,0.15463917525773196,True
NC1=c2cc(NCc3ccc(CCNC(=O)CCc4ccccc4)cc3)ccc2=NNC=N1,0.9408384882299616,0.5359570980072021,0.7383977931185819,440.551,1.7806999999999997,103.9,4,6,9,False,O=C(CCc1ccccc1)NCCc1ccc(CNc2ccc3c(c2)=CN=CNN=3)cc1,True,0.5671641791044776,True
C=CC=CC(=O)[P+]NCCC1C=CC(=CCPC=C)[P-](Nc2nbcc(N)n2)C1,0.9304667131232636,0.5457287430763245,0.738097728099794,444.1850000000001,4.207300000000002,92.93,3,6,12,False,C=C1C=CCC[P-]1Nc1nbccn1,True,0.12962962962962962,True
C=CC=PC=NN1C=NC(N)=CC=C=C(CNC(=O)CCCCC=[N+])C[N-]1,0.9057158005913049,0.5698476433753967,0.7377817219833508,385.41200000000026,1.9258000000000002,119.48000000000002,2,5,10,False,C1=CC=CN=CN[N-]CC=1,True,0.1485148514851485,True
CCC(=CC=[B-]=CNC1C=[PH]NC(N)=N1)CCC(=O)CC1=CO1,0.8999173935278367,0.5750613212585449,0.7374893573931909,332.1530000000001,0.4292000000000005,92.03999999999999,3,6,9,False,O=C(CCC=CC=[B-]=CNC1C=[PH]NC=N1)CC1=CO1,True,0.16494845360824742,True
B=CC(=CC=CC(S)=[N+]C=CC=C[B+]c1c(C)nc(N)nc1N)CC(=O)O.Cl,0.925225031712082,0.5484632849693298,0.7368441583407059,416.5320000000002,0.05251999999999957,129.22,4,6,9,False,c1cncnc1,True,0.21212121212121213,True
[B+]=C=CC[P-]C(=O)NC#CCCNCCC=C1B=CN=[P-]=C1N,0.9313588949081754,0.5418670177459717,0.7366129563270736,340.889,0.6785000000000001,79.51,3,4,8,False,C=C1B=CN=[P-]=C1,True,0.14583333333333334,True
CCC=C=[O+]C1C=C=CC=C1CC(=O)[C-]NCCC(P)C=C1[P+]N=C(N)N[O+]1N,0.9019156407226694,0.5712140202522278,0.7365648304874486,434.39700000000005,1.5226899999999999,119.53,4,6,10,False,O=C([C-]NCCCC=C1[OH+]NC=N[P+]1)CC1=CC=C=CC1,True,0.13157894736842105,True
NC1=CBC(=CC2CNCC=C=C2CCNCC=O)NN1N,0.9180188373462524,0.5550929307937622,0.7365558840700073,302.191,-1.8046999999999969,108.44,5,7,6,False,B1C=CNNC1=CC1C=C=CCNC1,True,0.14583333333333334,True
C=CC=CC(=O)CCC=C=C=CCN[PH]=Cc1cncnc1N,0.9089451899629726,0.5635787844657898,0.7362619872143812,327.34800000000007,2.3501,80.9,2,5,9,False,c1cncnc1,True,0.16666666666666666,True
C=C(C)NCC1=CCC(=O)NC#[P-](C)C=CC=C(N)CN=C1C[P+],0.9251683131397268,0.5466130971908569,0.7358907051652919,362.35400000000016,2.7921000000000005,79.51,3,4,4,False,O=C1CC=CC=NCC=CC=C[P-]#CN1,True,0.15625,True
NC1=CC=C2C=CC=NN(C=N1)C=P(CCNC(=O)C1CCCCC1)=CC=C=[P+]2,0.9517337198559388,0.5181388854980469,0.7349363026769928,427.42900000000026,3.213700000000002,83.07999999999998,2,5,4,False,O=C(NCCP1=CC=C=[P+]C2=CC=CN=CN(C=1)N=CC=C2)C1CCCCC1,True,0.25806451612903225,True
B#CCC=CCNC=CC1N=[P-]N=BCNN=C(N)C1CCNC(=O)CC1BCCCC1,0.9189330184688328,0.5501388907432556,0.7345359546060443,450.9420000000004,1.6375999999999997,116.25999999999999,4,7,10,False,O=C(CC1BCCCC1)NCCC1C=NNCB=N[P-]=NC1,True,0.1651376146788991,True
C=C(C)NCC=C1CC(=O)NCC(C)C=CC=C(N)N=CN=C1C[P+],0.9184339425892484,0.5493011474609375,0.733867545025093,359.4140000000001,2.4281000000000006,91.87,3,5,4,False,C=C1C=NC=NC=CC=CCCNC(=O)C1,True,0.1485148514851485,True
CCC(CNCC=O)=C1C=CN1C1=CC=C(N)N=CNN=[SH][S-]1C,0.9089611447737408,0.5585077404975891,0.7337344426356649,367.524,0.6179000000000001,95.11,4,8,6,False,C=C1C=CN1C1=CC=CN=CNN=[SH][SH-]1,True,0.13414634146341464,True
CNCC=C[S+]C=C=BSC=C=C=[N+]N1C=CB=C(N)N=S1NCNC(=O)c1ccccc1,0.9079792792985112,0.5588604807853699,0.7334198800419406,495.27700000000016,-0.1952999999999978,108.88,4,9,11,False,O=C(NCNS1=NC=BC=CN1)c1ccccc1,True,0.1875,True
C=CPCC1=CC=CC(CCNC(=O)C=CC=CC)[P-]1Nc1nbcc(N)n1,0.9147843703206266,0.5507821440696716,0.7327832571951491,413.21100000000007,3.4886,92.93,3,5,10,False,b1ccnc(N[P-]2C=CC=CC2)n1,True,0.15384615384615385,True
CC=C1C=C(N2CCC2=C(C)CNC(=O)C=CC[B-]2=CCOCO2)[S-]C=NNC=[P-]N1,0.9228185067237116,0.5412547588348389,0.7320366327792751,460.3290000000001,1.6030000000000004,87.22000000000001,3,8,6,False,C=C1C=C(N2CCC2=CCNC(=O)C=CC[B-]2=CCOCO2)[S-]C=NNC=[P-]N1,True,0.12149532710280374,True
C=CCC[B+]CC(=O)NCCC1=CC=CCC2=CC=PC=NN1C=NC(N)=C2,0.928507903803337,0.5338413119316101,0.7311746078674736,394.24800000000005,3.2155000000000014,83.08,2,5,8,False,C1=CCC2=CC=PC=NN(C=C1)C=NC=C2,True,0.16,True
C=C=CC(N)N1C=NC(N)=CCCCC1NC(=O)CCCC=C,0.9017967503409235,0.5588822364807129,0.7303394934108183,317.4370000000001,1.7251999999999992,96.74000000000001,3,5,7,False,C1=CN=CNCCCC1,True,0.1566265060240964,True
C=CP1CC=CC(N)=NN[P-]C(=CC2OCC2CNC(=O)C2=CC=C=[O+]2)CN1,0.9265564109874568,0.5329374670982361,0.7297469390428464,419.36200000000014,1.2452999999999999,112.07000000000001,4,6,5,False,O=C(NCC1COC1C=C1CNPCC=CC=NN[P-]1)C1=CC=C=[O+]1,True,0.12173913043478261,True
[B-]=C=CC=CC(=O)N[P+]#CC1C=CC=C(CNPC=C)[P-]1N1CC=CC(N)=N1,0.9485403126716888,0.5098896622657776,0.7292149874687333,427.1340000000002,2.2948,82.75,3,5,7,False,C1=CCN([P-]2C=CC=CC2)N=C1,True,0.11926605504587157,True
C=CC[B+]CC(=O)NCC[N-]CC=CC1C=CC=PC=NNCC(N)=C1,0.9071759070919776,0.5510146021842957,0.7290952546381366,371.2340000000001,2.0691999999999995,93.61,3,4,10,False,C1=CCC=CCNN=CP=C1,True,0.1523809523809524,True
CCC(=CC=[B-]=CNCC1=[PH]=[P+]NC(N)=N1)CC[B+]C(=O)CC=C=O,0.9411186525844308,0.5167800784111023,0.7289493654977666,373.9390000000002,0.4980999999999996,96.57999999999998,3,6,11,False,C1=NC=[PH]=[P+]N1,True,0.1348314606741573,True
C=CC=CC(=O)CCC=C=C=C[O+]CN[PH]=Cc1cncnc1N,0.9081878428395904,0.5491442084312439,0.7286660256354172,343.3470000000001,2.2817,92.2,2,6,10,False,c1cncnc1,True,0.1686746987951807,True
CC=CCC=C=[S+]CNN=C=C=C=CC=CC(=O)[S-]C1CC(C)=[O+]C=CCN1,0.9000974675973294,0.5568004846572876,0.7284489761273085,415.5840000000002,2.1139,64.79,2,5,8,False,C1=C[O+]=CCCNC1,True,0.13829787234042554,True
NC1=CC=C2CCSC(=O)CC=CC=CC#CN(NC3C=CN=CN3)C12,0.9135646986916844,0.5430527329444885,0.7283087158180864,367.478,1.5424,82.75,3,7,2,False,O=C1CC=CC=CC#CN(NC2C=CN=CN2)C2C=CC=C2CCS1,True,0.10752688172043011,True
